mol,rseq,mseq,S,rmsd_refine,E_conf,E_place,E_score1,E_refine,E_score2,$File,E_orig,Rec_index,PLIF_raw,FP:PLIF,PLIF_ligidx
ClC=1C=2[C@@](C)([C@@]3[C@@](C=1)[C@]1[C@@](C)([C@@](O)(C(=O)C)CC1)CC3)CCC(=O)C=2,1,413,-5.6609945,2.234515,50.195038,-66.059296,-7.7699671,-26.605108,-5.6609945,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0,1,[[1 1 1 1 1] [1302 1304 1308 1306 1303] [96 96 96 96 96] [10 10 10 10 10] [1.6 1.6 1.6 1.6 1.6]],13 14,[[1 1 1 1 1] [1 1 1 1 1]]
Clc1ncc(CN2/C(=N/[N+](=O)[O-])/NCC2)cc1,1,220,-5.6607518,1.0516064,-96.206863,-55.10321,-8.7465038,-25.993437,-5.6607518,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0.15069558,1,[6 3173 20202 5 3.2],4 9,[6 6]
O=[N+](OCC(CO[N+](=O)[O-])(CCC)C)[O-],1,406,-5.660151,0.82668221,-4.1637158,-56.348324,-7.7716336,-27.042465,-5.660151,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,3.303525,1,[[] [] [] [] []],,[]
O=C1NC(=O)c2c3c4n(c5c3cccc5)[C@@]3O[C@](n5c4c(c4c5cccc4)c12)CC3,1,45,-5.6585636,1.4811367,66.50058,-57.936871,-9.809845,-23.675213,-5.6585636,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0,1,[[10 10 10 10 10 19 19 19 19 19 17 17 17 17 17 15 15 15 15 15 13 13 13 13 13 11 11 11 11 11] [1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303] [96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96] [10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10] [1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005]],,[]
S(=O)(=O)(O/N=C(/S[C@]1[C@](O)[C@@](O)[C@](O)[C@@](CO)O1)\CCCCS(=O)C)O,1,685,-5.6585464,2.8475268,78.388985,-52.343025,-7.91887,-29.213821,-5.6585464,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0,1,[[] [] [] [] []],,[]
Clc1cc(c(O)cc1)C=1O[C@@](C)[C@]([C@](O)CC(=O)O)N=1,1,696,-5.6569414,1.1953589,-45.56374,-65.852699,-9.0623455,-28.833096,-5.6569414,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0.16748047,1,[[] [] [] [] []],,[]
O=C(N[C@](C)c1c2c(ccc1)cccc2)c1c(C)ccc(N)c1,1,19,-5.6565747,1.9578896,-49.897308,-62.387672,-8.0030031,-26.503946,-5.6565747,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0,1,[[18 34 43 41 39 37 35 27 43 34 32 30 28 5 16 14 10 8 6] [682 607 607 607 607 607 607 612 612 612 612 612 612 1252 1252 1252 1252 1252 1252] [58 54 54 54 54 54 54 54 54 54 54 54 54 93 93 93 93 93 93] [4 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10] [0.5 0.7 0.7 0.7 0.7 0.7 0.7 0.9 0.9 0.9 0.9 0.9 0.9 0.7 0.7 0.7 0.7 0.7 0.7]],3 10 6,[[34 43 41 39 37 35 27 43 34 32 30 28] 18 [5 16 14 10 8 6]]
S=C1NC(=O)C(Cc2c(O)ccc3c2cccc3)=C(c2ccccc2)N1,1,692,-5.6564717,2.3758831,-107.31639,-52.873001,-8.7408581,-28.537073,-5.6564717,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0.91390055,1,[[10 19 17 15 13 11] [607 607 607 607 607 607] [54 54 54 54 54 54] [10 10 10 10 10 10] [1.1 1.1 1.1 1.1 1.1 1.1]],3 29,[[10 19 17 15 13 11] [10 19 17 15 13 11]]
[P+](c1ccc(F)cc1)(c1ccccc1)(c1ccccc1)c1ccccc1,1,683,-5.656168,1.7979398,99.096146,-45.290722,-8.7041645,-25.320742,-5.656168,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0.38917989,1,[[] [] [] [] []],,[]
P(=O)(OCC(=O)[C@@](O)[C@](O)[C@](O)COP(=O)(O)O)(O)O,1,426,-5.6553631,1.2404865,-215.89874,-63.054512,-9.6538677,-24.819202,-5.6553631,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,1.0150477,1,[[3 11 8 23 23 23 23 23] [3173 553 566 1306 1308 1304 1302 1303] [20202 51 51 96 96 96 96 96] [5 3 2 10 10 10 10 10] [1.6 1.9 2.5 2.4 2.4 2.4 2.4 2.4]],40 41 43 44 13 14 4 9,[8 8 11 11 [23 23 23 23 23] [23 23 23 23 23] 3 3]
O(C)c1c(O)ccc(C=2Oc3c(c(O)cc(O)c3)C(=O)C=2)c1,1,978,-5.6544766,2.0989947,-13.472986,-83.050858,-9.6058455,-27.993338,-5.6544766,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0.00028196874,1,[[] [] [] [] []],,[]
O=C(Nc1sc(C(C)C)cn1)Cc1cnccc1,1,40,-5.6510839,2.8157947,-46.566875,-57.433475,-8.457716,-28.431597,-5.6510839,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,1.4468203,1,[[5 5 5 5 5 5 23 31 30 28 26 24 11 33 15 14 12] [849 852 856 858 854 850 612 612 612 612 612 612 757 757 757 757 757] [67 67 67 67 67 67 54 54 54 54 54 54 62 62 62 62 62] [10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10] [0.5 0.5 0.5 0.5 0.5 0.5 0.9 0.9 0.9 0.9 0.9 0.9 0.5 0.5 0.5 0.5 0.5]],3 22 5,[[23 31 30 28 26 24] [11 33 15 14 12] [5 5 5 5 5 5]]
S=C1NC(=O)C(Cc2c(O)ccc3c2cccc3)=C(c2ccccc2)N1,1,692,-5.6501422,4.4861741,-107.30296,-47.846275,-8.9119511,-28.757509,-5.6501422,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0.91390055,1,[[6 6 25 42 33 31 29 26] [622 630 757 757 757 757 757 757] [55 55 62 62 62 62 62 62] [4 2 10 10 10 10 10 10] [1 0.5 0.6 0.6 0.6 0.6 0.6 0.6]],114 67 22,[6 6 [25 42 33 31 29 26]]
S(=O)(=O)(O/N=C(/S[C@]1[C@](O)[C@@](O)[C@](O)[C@@](CO)O1)\CCCCS(=O)C)O,1,685,-5.6494303,2.5115366,83.653992,-40.009769,-8.4219074,-27.848574,-5.6494303,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0,1,[[36 44 48 23] [3174 3173 3173 682] [20203 20202 20202 58] [5 5 5 4] [2.2 2.9 3.7 0.6]],10 4 9 7 8,[23 [44 48] [44 48] 36 36]
OC/C(=C/CNc1ncnc2[nH]cnc12)/C,1,208,-5.6492333,1.0284369,2.6289043,-74.659126,-8.7263613,-21.581203,-5.6492333,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,3.3712294,1,[[19 18 18 18 18 18 19 19 19 19 19 21 21 21 21 21 23 23 23 23 23 24 24 24 24 24 13 13 13 13 13 14 14 14 14 14 15 15 15 15 15 17 17 17 17 17 18 18 18 18 18 24 24 24 24 24] [3173 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302] [20202 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96] [5 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10] [3.5 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005]],4 9,[19 19]
O=C1NC(=O)c2c3c4n(c5c3cccc5)C3OC(n5c4c(c4c5cccc4)c12)CC3,1,927,-5.6491094,2.1968396,66.49398,-63.67355,-9.6072178,-23.640806,-5.6491094,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0,1,[[10 10 10 10 10 19 19 19 19 19 17 17 17 17 17 15 15 15 15 15 13 13 13 13 13 11 11 11 11 11] [1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303] [96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96] [10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10] [1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005]],,[]
Nc1ncnc2n(C(C)(C)C)nc(Cc3cc(C)ccc3)c12,1,58,-5.6486053,1.4271693,-11.887753,-53.711815,-9.000658,-25.85792,-5.6486053,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,2.8805616,1,[[5 42 12 10 8 6] [1246 1246 1246 1246 1246 1246] [93 93 93 93 93 93] [10 10 10 10 10 10] [0.9 0.9 0.9 0.9 0.9 0.9]],6,[[5 42 12 10 8 6]]
O=C1C([C@](C[C@@](O)C)c2ccccc2)=C(O)c2c(O1)cccc2,1,91,-5.6464572,1.0401458,-20.917973,-55.599613,-8.9214859,-25.170588,-5.6464572,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,3.1619375,1,[[] [] [] [] []],,[]
[P+](c1ccc(F)cc1)(c1ccccc1)(c1ccccc1)c1ccccc1,1,683,-5.646029,1.7755574,99.17778,-42.356495,-9.296504,-25.690241,-5.646029,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0.25933209,1,[[9 18 16 14 12 10] [682 682 682 682 682 682] [58 58 58 58 58 58] [10 10 10 10 10 10] [0.5 0.5 0.5 0.5 0.5 0.5]],31,[[9 18 16 14 12 10]]
O=C(O)CN(CC(=O)O)CC(O)CN(CC(=O)O)CC(=O)O,1,304,-5.6451974,2.3901749,93.193031,-61.700027,-8.8129349,-29.1159,-5.6451974,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,1.3125,1,[[] [] [] [] []],,[]
O(C)c1c2c([n+](C)c3O[C@@](C(C)C)Cc13)c(OC)ccc2,1,798,-5.6442423,1.7757155,18.883488,-45.890511,-9.4125414,-25.640924,-5.6442423,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0,1,[[17 17 17 17 17 17] [849 852 856 858 854 850] [67 67 67 67 67 67] [10 10 10 10 10 10] [0.6 0.6 0.6 0.6 0.6 0.6]],5,[[17 17 17 17 17 17]]
O=C1c2c(O)cc(O)c([C@]3[C@](O)[C@@](O)[C@](O)[C@@](CO)O3)c2OC(c2ccc(O)cc2)=C1,1,856,-5.6439676,1.8915343,41.708855,-94.270905,-9.9290104,-29.36297,-5.6439676,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,2.2541118,1,[[] [] [] [] []],,[]
Fc1ccc(-c2c(-c3ccncc3)[nH]c(-c3ccc([N+](=O)[O-])cc3)n2)cc1,1,919,-5.643682,1.5641922,54.583878,-52.077194,-10.370647,-26.791124,-5.643682,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0,1,[[] [] [] [] []],,[]
S(=O)(=O)(N)c1ccc(Nc2sc(C(C)C)cn2)cc1,1,36,-5.6432958,1.591316,-42.1091,-50.956375,-9.046855,-23.566906,-5.6432958,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0,1,[25 756 62 1 1.8],15 30,[25 25]
FC(F)(F)c1cc(-c2n3N=C(NC4CCCCC4)C=Cc3nn2)ccc1,1,66,-5.6406822,1.4523396,19.631338,-73.197601,-8.6616678,-23.451231,-5.6406822,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0.29998663,1,[[13 13 13 13 13 42 42 42 42 42 16 16 16 16 16 15 15 15 15 15 14 14 14 14 14] [1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302] [96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96] [10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10] [1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005]],,[]
O=C(NC(CO)CO)[C@@](O)[C@@](O)[C@]1[C@](C)OC(c2c(O)cccc2)=N1,1,699,-5.6401968,1.3429101,81.271263,-70.818176,-8.998147,-27.352613,-5.6401968,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0.14233398,1,[[12 12 12 12 12] [1308 1306 1303 1302 1304] [96 96 96 96 96] [10 10 10 10 10] [0.6 0.6 0.6 0.6 0.6]],13,[[12 12 12 12 12]]
ClC(Cl)[C@]1NS(=O)(=O)c2c(N1)cc(Cl)c(S(=O)(=O)N)c2,1,9,-5.6396332,1.6952016,-129.55174,-67.701653,-9.1229668,-26.704233,-5.6396332,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,2.1445313,1,[[] [] [] [] []],,[]
O=C1N2c3c([C@@](O)[C@](NC(C)C)CC2)cccc3N1,1,230,-5.6390619,0.76522565,-29.865524,-66.279099,-8.9946775,-19.172682,-5.6390619,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,3.5274863,1,[[24 37 26 26 26 26 26 34 34 34 34 34 33 33 33 33 33 31 31 31 31 31 29 29 29 29 29 27 27 27 27 27] [3173 1245 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303] [20202 93 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96] [5 3 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10] [1.3 0.5 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005]],20 4,[37 24]
S(=O)(=O)(C)c1c2[C@](O)C(F)(F)Cc2c(Oc2cc(F)cc(C#N)c2)cc1,1,776,-5.6370096,1.4937198,108.24454,-64.091805,-9.6872253,-25.686668,-5.6370096,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0,1,[[20 1 1 1 1 1 1] [3173 849 852 856 858 854 850] [20202 67 67 67 67 67 67] [5 10 10 10 10 10 10] [1 1 1 1 1 1 1]],5 25 4,[[1 1 1 1 1 1] [1 1 1 1 1 1] 20]
Cl/C(/Cl)=C\[C@]1C(C)(C)[C@@]1C(=O)OCc1c(F)c(F)cc(F)c1F,1,631,-5.6368775,1.8737495,120.97966,-61.897991,-8.5349293,-25.849564,-5.6368775,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,3.9485152,1,[[] [] [] [] []],,[]
O(C)c1c(O)c(OC)c2OC(c3c(O)cccc3)=CC(=O)c2c1O,1,451,-5.6363254,1.6045171,26.83128,-65.066528,-9.3633804,-26.371614,-5.6363254,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0.96237016,1,[[] [] [] [] []],,[]
S(=O)(c1cc2nc(NC(=O)OC)[nH]c2cc1)c1ccccc1,1,223,-5.6357193,1.4040841,-41.630554,-71.831779,-9.2268114,-29.762808,-5.6357193,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0.00011214913,1,[[18 27 25 23 21 19 10 34 33 12 11] [612 612 612 612 612 612 757 757 757 757 757] [54 54 54 54 54 54 62 62 62 62 62] [10 10 10 10 10 10 10 10 10 10 10] [1.2 1.2 1.2 1.2 1.2 1.2 0.6 0.6 0.6 0.6 0.6]],3 29 22,[[18 27 25 23 21 19] [18 27 25 23 21 19] [10 34 33 12 11]]
Brc1c(OCCCF)ccc(CNC(=N)N)c1,1,973,-5.6347761,1.3098674,-190.22664,-57.813847,-8.9224997,-27.362915,-5.6347761,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0.24860339,1,[25 3173 20202 5 0.8],4,25
Fc1cnc2c(N[C@](CO)(CCCC)C)nc(N)nc2c1,1,809,-5.634625,0.87747371,-91.343895,-68.890495,-8.7146721,-26.049669,-5.634625,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0.76220703,1,[[] [] [] [] []],,[]
Clc1cc(N)c(C(=O)C[C@](N)C(=O)O)cc1,1,353,-5.6341515,1.7458272,13.840072,-68.51963,-8.2930355,-26.19281,-5.6341515,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0.30493164,1,[[1 21] [606 3173] [54 20202] [3 5] [1.7 0.9]],1 2 4,[1 1 21]
S(C(=O)c1c(CC(C)C)c(C(SC)=O)c(C(F)F)nc1C(F)(F)F)C,1,646,-5.6335478,0.54241204,109.73536,-48.798462,-7.8197031,-24.74062,-5.6335478,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,3.8482363,1,[[10 10 10 10 10] [1304 1308 1306 1303 1302] [96 96 96 96 96] [10 10 10 10 10] [0.8 0.8 0.8 0.8 0.8]],13,[[10 10 10 10 10]]
Clc1ccc(O[C@](C(=O)O)Cc2ccccc2)cc1,1,116,-5.6334767,1.6438009,-4.5571795,-65.548134,-8.3898964,-26.087538,-5.6334767,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,2.1621854,1,[3 686 58 3 3.2],19 26,[3 3]
Clc1cc(N)c(C(=O)C[C@](N)C(=O)O)cc1,1,353,-5.6326566,1.509642,15.622014,-53.704315,-8.6196833,-26.320175,-5.6326566,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,3.7287598,1,[[1 21] [606 3173] [54 20202] [3 5] [1.6 1.2]],1 2 4,[1 1 21]
Clc1c(OP(=S)(OC)NC(C)C)ccc(Cl)c1,1,260,-5.6307826,0.91209656,-87.849785,-67.093758,-7.850831,-26.509417,-5.6307826,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,1.8181152,1,[[] [] [] [] []],,[]
O(C)c1c(O)c(/C=N/c2ccc(C)cc2)ccc1,1,428,-5.6273055,1.2198468,9.4756298,-66.931679,-8.9574347,-25.607159,-5.6273055,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,1.5898438,1,[[] [] [] [] []],,[]
O(C)c1c(O)c2C(=O)C=C(c3ccc(O)cc3)Oc2cc1O,1,456,-5.6267896,1.4443089,-2.1693439,-72.920197,-9.6395407,-26.941641,-5.6267896,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0.28360575,1,[[] [] [] [] []],,[]
O[C@@]1[C@]2(C)C(=C3[C@](C)([C@@]4(C)[C@@]([C@]5(C)[C@](C(C)(C)[C@@](O)CC5)CC4)CC3)C1)CC(C)(C)CC2,1,523,-5.6263709,1.6487945,49.386883,-80.26107,-8.5774059,-26.868557,-5.6263709,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0,1,[[] [] [] [] []],,[]
S(C(=O)c1c(CC(C)C)c(C(SC)=O)c(C(F)F)nc1C(F)(F)F)C,1,646,-5.6261654,1.4682599,108.68668,-64.267723,-8.5798197,-23.448648,-5.6261654,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0.62508541,1,[10 3174 20203 5 0.9],7,10
O(C)c1ccc(N(C)c2nc(C)nc3oc(C)cc23)cc1,1,967,-5.624486,0.84056813,-47.368587,-59.473927,-8.6459465,-24.249624,-5.624486,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,3.0119121,1,[[17 34 25 24 19 18] [1246 1246 1246 1246 1246 1246] [93 93 93 93 93 93] [10 10 10 10 10 10] [0.6 0.6 0.6 0.6 0.6 0.6]],6,[[17 34 25 24 19 18]]
O=C1C(=O)C=2[C@@](C)COC=2c2c1c1c(C(C)(C)CCC1)cc2,1,703,-5.6201372,1.3474708,54.041515,-51.150387,-8.275878,-27.142733,-5.6201372,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0.1364605,1,[[7 7 7 7 7 7] [852 856 858 854 850 849] [67 67 67 67 67 67] [10 10 10 10 10 10] [0.7 0.7 0.7 0.7 0.7 0.7]],5,[[7 7 7 7 7 7]]
Oc1c-2c(OC(C)(C)c3c-2cc(C)cc3)cc(CCC)c1,1,574,-5.6198797,1.8285565,-13.510716,-50.911987,-8.6958265,-27.001818,-5.6198797,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0.76220703,1,[[] [] [] [] []],,[]
O=C1N(CCCC[C@@](O)C)C(=O)c2n(C)cnc2N1C,1,632,-5.6196485,2.3642797,-121.95925,-57.056572,-8.2875404,-27.394482,-5.6196485,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,2.1274414,1,[[21 39 34 25 24 22 24 29 27 26 25] [1246 1246 1246 1246 1246 1246 1246 1246 1246 1246 1246] [93 93 93 93 93 93 93 93 93 93 93] [10 10 10 10 10 10 10 10 10 10 10] [0.6 0.6 0.6 0.6 0.6 0.6 0.5 0.5 0.5 0.5 0.5]],6,[[21 39 34 25 24 22 24 29 27 26 25]]
O(C)c1c(O)c2C(=O)C=C(c3ccc(O)cc3)Oc2cc1O,1,456,-5.6183596,1.3190055,-2.1639271,-76.182487,-9.9201574,-26.931337,-5.6183596,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0.28360575,1,[[] [] [] [] []],,[]
O=C(c1cc(C)cc(C)c1)C=1N(CC2CC2)C(=O)NC(=O)C=1C(C)C,1,591,-5.6170444,2.3882515,46.903149,-59.877357,-8.3157053,-25.941488,-5.6170444,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,2.8495443,1,[[32 32 32 32 32] [1306 1308 1304 1302 1303] [96 96 96 96 96] [10 10 10 10 10] [1.2 1.2 1.2 1.2 1.2]],13 14,[[32 32 32 32 32] [32 32 32 32 32]]
O=C(OC)C1=CO[C@@](C)[C@@]2[C@@]1C[C@@]1N(C2)CCc2c3c([nH]c12)cccc3,1,749,-5.616818,1.6359559,38.226242,-61.97113,-9.7791376,-26.19717,-5.616818,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,3.3710911,1,[[12 12 12 12 12 12] [850 854 858 856 852 849] [67 67 67 67 67 67] [10 10 10 10 10 10] [1.2 1.2 1.2 1.2 1.2 1.2]],5 25,[[12 12 12 12 12 12] [12 12 12 12 12 12]]
Clc1c(/C=N/OC(C)(C)C)cc(NC(=S)c2c(C)occ2)cc1,1,42,-5.6155519,2.2189088,-3.3874958,-52.798813,-8.4301519,-26.651066,-5.6155519,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,3.7669702,1,[[16 41 23 21 19 17] [757 757 757 757 757 757] [62 62 62 62 62 62] [10 10 10 10 10 10] [0.5 0.5 0.5 0.5 0.5 0.5]],22,[[16 41 23 21 19 17]]
Clc1c(C(F)(F)F)cc(NC(=O)CC(=O)C)cc1,1,834,-5.615449,1.2574937,-81.786911,-57.767662,-8.5708313,-25.773113,-5.615449,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0,1,[[] [] [] [] []],,[]
O=[N+]([O-])c1c2nonc2c(N(CCN(C(=O)C)C)C)cc1,1,107,-5.6148901,2.1902742,33.097801,-57.363091,-8.7602196,-23.805538,-5.6148901,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,2.3464839,1,[[32 36 35 34 33] [682 682 682 682 682] [58 58 58 58 58] [10 10 10 10 10] [0.5 0.5 0.5 0.5 0.5]],31,[[32 36 35 34 33]]
O[C@@]1[C@]2(C)C(=C3[C@](C)([C@@]4(C)[C@@]([C@]5(C)[C@](C(C)(C)[C@@](O)CC5)CC4)CC3)C1)CC(C)(C)CC2,1,523,-5.6134686,2.5480633,49.284657,-34.773155,-7.8379421,-25.267725,-5.6134686,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0,1,[[] [] [] [] []],,[]
Clc1cc2C(c3ccccc3)=NC(OC(=O)C)C(=O)N(C)c2cc1,1,556,-5.6133471,1.0809567,41.63438,-67.053192,-7.7260876,-21.640362,-5.6133471,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0,1,[[] [] [] [] []],,[]
S(=O)(=O)(N)c1ccc(Nc2sc(C(C)C)cn2)cc1,1,36,-5.6127586,2.054256,-45.425735,-83.02404,-9.7124748,-26.218882,-5.6127586,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0,1,[[21 21 21 21 21 21 25 25 25 25 25 25] [852 856 858 854 850 849 852 856 858 854 850 849] [67 67 67 67 67 67 67 67 67 67 67 67] [10 10 10 10 10 10 10 10 10 10 10 10] [0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7]],5,[[21 21 21 21 21 21 25 25 25 25 25 25]]
O(C)c1c(O)c(/C=N/c2ccc(C)cc2)ccc1,1,428,-5.6120491,1.5188626,7.8378654,-71.545784,-10.394836,-22.697554,-5.6120491,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0,1,[[] [] [] [] []],,[]
O(CCOCCOC)CCOCCOC,1,455,-5.6116476,1.2490591,73.973175,-49.264599,-8.0988321,-18.11252,-5.6116476,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0.070002124,1,[[] [] [] [] []],,[]
